Игрок;Координаты;Очки;Копья;Мечи;Топоры;Лазы;ЛК;ТК;Тараны;Каты;Пал;Двор
XroM;430|551;9938;9558;9934;5;934;0;0;3;0;0;0
XroM;436|563;9594;9570;9891;5;585;0;85;4;0;0;0
XroM;479|574;9586;10018;9678;5;557;0;0;5;19;0;0
XroM;436|487;10630;5335;5561;0;365;0;684;0;40;0;0
XroM;416|501;9620;8234;8161;1;415;702;73;0;0;0;4
XroM;450|551;9707;0;0;11335;8;1665;0;462;0;0;4
XroM;444|490;10400;5292;4976;0;330;0;564;0;13;0;0
XroM;487|583;9440;7908;7620;7;471;772;0;15;171;0;4
XroM;492|480;10089;0;0;8422;20;2142;0;576;0;1;4
XroM;484|546;9763;0;0;9186;9;2195;0;499;9;1;4
XroM;501|567;10237;8413;8032;3;298;0;128;0;27;1;0
XroM;460|570;10559;9755;10045;0;423;0;0;5;0;0;0
XroM;457|589;9160;9377;9487;5;253;312;7;15;0;0;0
XroM;459|572;10535;9859;9957;5;475;0;0;10;18;0;0
XroM;434|495;10237;4208;4659;5;288;252;724;0;40;0;4
XroM;447|562;9556;9182;9115;8;390;297;0;16;17;0;0
XroM;461|539;9686;9324;8864;0;376;58;0;0;0;1;0
XroM;488|484;10311;9213;4806;5;408;574;0;19;90;0;4
XroM;464|589;10559;9616;9376;5;484;97;0;10;9;0;0
XroM;493|586;9453;8102;7909;4;1279;474;0;8;42;0;0
XroM;466|596;9942;9047;9080;5;346;0;0;0;231;0;0
XroM;435|562;9594;9046;9401;4;550;406;0;10;0;0;0
XroM;498|543;10237;0;0;7358;13;2581;1;497;0;0;4
XroM;453|555;9648;9244;9214;0;410;271;0;13;10;0;0
XroM;484|545;10247;9278;9249;2;20;382;0;8;0;1;4
XroM;422|560;9313;9128;9281;5;321;397;0;20;0;0;0
XroM;451|552;9671;10073;10281;4;336;0;0;16;15;0;0
XroM;502|568;10913;27;31;0;32;105;1454;0;6;0;0
XroM;449|539;9576;10362;10172;7;465;11;0;22;3;0;0
XroM;487|584;9594;10070;10007;4;624;0;0;9;0;0;0
XroM;455|548;9556;10247;10067;0;470;0;0;0;0;0;0
XroM;448|500;10429;4870;4393;2;135;0;496;0;16;0;2
XroM;451|490;10287;5729;5328;0;383;128;0;0;40;0;4
XroM;515|519;10372;457;453;84;26;1955;0;64;10;0;5
XroM;470|457;12624;0;0;622;64;1638;67;150;0;0;5
XroM;420|552;9358;10343;10530;5;275;0;0;17;0;0;0
XroM;449|499;10237;4851;4266;1;101;0;203;0;7;0;1
XroM;480|573;9594;9706;9552;4;603;0;0;24;0;0;0
XroM;447|491;10375;6200;6084;5;160;0;664;0;61;0;0
XroM;437|490;10787;4550;5044;0;247;0;501;0;19;0;4
Xtaz;508|568;10398;0;0;5634;5;2966;0;350;0;0;0
Xtaz;511|532;10311;8733;191;0;417;504;829;39;217;1;0
Xtaz;503|557;10311;0;0;5775;5;3148;0;350;0;0;1
Xtaz;510|531;10787;0;0;5234;5;2906;0;350;0;0;4
Xtaz;497|554;10311;0;0;5840;5;3156;0;350;0;0;0
Xtaz;449|500;10311;0;0;6033;5;2945;0;346;0;1;4
Xtaz;509|528;10523;0;0;5772;5;3104;0;350;0;0;4
Xtaz;499|558;10311;0;0;5799;5;3142;0;350;0;0;1
Xtaz;509|532;10311;0;0;6038;5;3007;0;350;0;0;4
Xtaz;496|546;10311;10000;200;0;472;573;945;29;122;0;0
Xtaz;504|541;10311;9835;299;0;500;579;968;25;105;0;0
Xtaz;503|547;11579;4030;2258;0;452;20;186;10;25;0;0
Xtaz;498|548;10311;0;0;5443;5;3156;0;350;0;0;4
Xtaz;500|548;10311;9234;193;0;456;592;912;40;231;0;0
Xtaz;498|547;10311;0;0;5707;5;3090;0;350;0;0;4
Xtaz;503|550;10311;0;0;5633;5;3084;0;347;0;0;4
Xtaz;502|551;10311;0;0;5680;5;3096;0;350;0;0;4
Xtaz;448|499;11794;3116;1302;0;304;188;323;10;51;1;4
Xtaz;498|551;10311;7284;3349;0;465;536;940;20;97;0;0
Xtaz;447|498;10311;0;0;5552;5;3027;0;348;0;0;7
Xtaz;493|557;10311;0;0;6131;5;3084;0;350;0;0;0
Xtaz;502|546;10311;0;0;6014;5;2988;0;347;0;0;4
Xtaz;494|557;10311;0;0;6252;0;3052;0;350;0;0;0
Xtaz;497|557;10311;9999;393;0;403;466;920;35;183;0;0
Xtaz;540|545;10311;8101;186;0;485;600;970;50;300;0;1
Xtaz;496|560;10311;0;0;5755;5;3153;0;350;0;0;1
Xtaz;498|561;10311;10000;2705;0;280;337;584;46;235;0;0
Xtaz;439|509;10311;9007;200;0;500;600;795;50;300;0;2
Xtaz;502|547;10311;0;0;5680;5;3096;0;350;0;0;4
Xtaz;495|562;10311;10000;2081;0;500;439;764;20;88;0;0
Xtaz;551|535;11141;4143;681;0;86;113;482;10;20;0;5
Xtaz;489|560;11707;3548;100;0;154;187;316;40;226;0;0
Xtaz;505|559;10311;10000;200;0;356;291;983;50;250;0;0
Xtaz;494|564;10311;0;0;5934;5;3133;0;350;0;0;0
Xtaz;497|563;10311;0;0;8535;5;3008;0;350;0;0;3
Xtaz;496|562;10311;9983;595;0;329;388;895;44;231;0;0
Xtaz;551|536;10230;0;0;5766;5;3080;0;350;0;0;4
Xtaz;493|564;10311;0;0;6351;5;2954;0;350;0;0;3
Xtaz;494|566;10311;0;0;5731;5;3184;0;350;0;0;0
Xtaz;483|551;10495;7829;200;0;500;600;1000;50;300;0;0
Xtaz;435|507;10121;7578;200;0;500;600;1000;50;300;0;0
Xtaz;488|564;10495;0;0;7252;0;2769;0;350;0;0;1
Xtaz;433|507;10452;9003;200;0;500;600;823;50;300;0;0
Xtaz;494|563;10311;9199;468;0;418;508;843;50;298;0;0
Xtaz;489|568;10444;9364;200;0;324;364;980;50;300;0;0
Xtaz;493|568;10311;9885;200;0;464;555;934;26;145;0;1
Xtaz;494|567;10311;0;0;5769;5;3150;0;347;0;0;0
Xtaz;449|497;10311;0;0;5821;5;2952;0;346;0;1;6
Xtaz;476|565;10890;8200;200;0;500;600;1000;50;300;0;0
Xtaz;489|567;10311;0;0;5795;5;3168;0;350;0;0;0
Xtaz;493|569;10311;9950;635;0;500;533;951;20;88;0;0
Xtaz;529|557;11389;3660;3161;0;464;60;99;10;28;0;0
Xtaz;494|570;10311;9808;403;0;414;479;886;36;222;0;0
Xtaz;571|517;10454;0;0;6251;5;2472;0;251;0;1;5
Xtaz;476|568;10845;8212;200;0;500;600;1000;50;300;0;0
Xtaz;512|574;10311;10000;621;44;435;505;838;31;186;0;0
Xtaz;508|575;10311;9312;200;0;499;450;913;47;275;0;0
Xtaz;544|563;10311;0;0;5633;5;3084;0;347;0;0;4
Xtaz;500|533;11653;0;0;2266;5;1223;0;200;0;0;4
Xtaz;547|564;11653;3051;3063;0;392;50;230;10;10;1;0
Xtaz;545|564;10311;0;0;6531;5;3457;0;347;0;1;4
Xtaz;547|562;10311;10000;345;0;380;469;747;50;300;1;1
Xtaz;538|572;10311;0;0;5769;5;3150;0;347;0;0;0
Xtaz;543|570;10311;9998;200;0;264;329;937;50;289;0;0
Xtaz;500|540;10311;8650;907;0;500;600;1000;30;140;0;0
Xtaz;544|568;10311;9408;200;0;422;517;842;50;300;0;0
Xtaz;544|572;10311;0;0;5633;5;3084;0;347;0;0;4
Xtaz;543|572;10311;0;0;6414;5;3474;0;346;0;0;4
Xtaz;543|565;10311;0;0;6049;5;2980;0;347;0;0;4
Xtaz;507|527;10311;5055;833;0;480;560;925;50;300;0;0
Xtaz;546|565;10220;0;0;6053;5;2980;0;347;0;0;4
Xtaz;545|566;10311;0;0;5999;5;2992;0;347;0;0;4
Xtaz;544|577;10311;10000;1747;0;500;480;815;20;71;0;0
Xtaz;546|589;10311;9208;200;0;453;560;986;33;199;0;0
Xtaz;553|585;10425;9006;1094;0;450;542;892;20;125;0;0
Xtaz;546|590;10375;9707;1009;0;500;462;983;20;81;0;0
Xtaz;513|602;10559;9984;200;0;390;528;986;31;128;0;0
Xtaz;555|587;10619;7882;1925;0;392;468;1000;20;114;0;0
Xtaz;524|601;10559;9902;213;0;406;533;976;32;137;0;0
Xtaz;517|596;10311;9870;200;0;450;524;1000;29;127;0;0
Xtaz;549|592;10361;10000;305;0;441;520;880;26;120;0;0
Xtaz;532|605;10311;9903;282;0;433;564;982;20;116;0;0
Yorick;479|530;10211;0;1;7349;50;2620;1;500;2;0;0
Yorick;480|529;10211;0;1;9397;36;820;1;500;6;0;0
Yorick;482|529;10211;0;1;7920;50;2508;1;500;6;0;0
Yorick;479|532;10211;5068;5082;0;140;0;420;5;0;0;0
Yorick;475|530;10211;0;1;8622;44;1892;1;550;6;0;0
Yorick;474|530;10211;0;1;9126;33;846;1;550;6;0;0
Yorick;483|535;10211;5160;5207;0;139;0;395;5;0;0;0
Yorick;481|526;10211;8408;8428;0;131;0;1;5;0;0;0
Yorick;474|534;10211;7416;7398;0;256;0;1;6;0;0;0
Yorick;482|526;10211;0;1;10356;31;1777;1;600;6;1;0
Yorick;484|535;10211;0;1;7268;50;2611;1;500;6;0;1
Yorick;476|532;10211;0;1;8692;31;1444;1;500;6;0;0
Yorick;476|533;10211;0;1;11430;30;1638;1;500;6;1;0
Yorick;477|534;10211;6558;6531;0;618;0;9;5;0;0;0
Yorick;482|535;10211;1;1;9169;40;1626;1;550;6;0;0
Yorick;485|538;10211;1;1;7583;3;14;1;402;6;0;4
Yorick;498|533;10211;0;1;9205;36;863;1;500;6;0;4
Yorick;503|540;10211;8626;8611;0;193;170;0;5;0;0;0
Yorick;498|532;11143;4505;4487;0;50;0;0;5;10;0;0
Yorick;501|543;10211;0;1;7716;50;2400;1;446;6;0;0
Yorick;499|528;10211;0;1;7182;50;2590;1;500;6;0;4
Yorick;501|542;10211;6158;6204;0;130;133;980;14;51;0;0
Yorick;499|529;10211;100;78;7117;29;1017;1;500;7;1;0
Yorick;529|527;10211;0;1;4493;50;2415;1;500;6;0;1
Yorick;422|427;9884;1979;1506;0;50;69;128;15;30;0;0
Yorick;422|422;9683;4450;2334;0;50;55;265;5;0;0;0
Yorick;423|430;10211;0;1;2374;40;1396;1;175;2;0;0
Yorick;420|434;10211;0;1;7089;50;2552;1;500;6;0;2
Yorick;421|436;9955;0;1;7025;50;2400;1;500;6;0;0
Yorick;423|427;9897;0;1;7021;50;740;1;500;6;0;0
Yorick;422|424;9848;0;1;6915;50;2400;1;500;6;0;0
Yorick;416|433;10211;3490;2062;0;54;142;788;8;30;0;0
Yorick;416|427;9897;4819;2561;0;199;185;805;30;110;0;0
Yorick;419|428;10211;0;1;6951;50;2400;1;500;6;0;0
Yorick;423|434;10110;3604;2242;0;167;62;287;28;102;0;0
Yorick;422|434;10211;0;1;6723;50;2400;1;500;6;0;0
Yorick;413|431;3754;1624;1604;0;50;0;0;5;0;0;0
Yorick;417|431;4168;1586;1577;0;50;167;0;5;0;0;0
Yorick;412|432;6608;1656;1647;0;50;0;0;5;0;0;0
Yorick;423|423;9968;3598;2121;0;50;55;262;5;0;0;0
Yorick;415|430;10211;3699;2235;0;99;119;632;18;65;0;0
Yorick;424|438;10211;3883;2117;0;78;149;701;13;102;0;0
Yorick;431|430;10211;0;1;6286;50;2414;1;500;20;0;0
Yorick;418|436;10444;2986;2949;0;299;0;0;5;0;0;0
Yorick;424|426;7244;2111;2061;0;50;237;0;5;0;0;0
Yorick;438|429;11553;774;810;79;50;64;0;5;0;1;0
Yorick;424|436;10437;3319;3296;0;50;700;0;100;199;0;0
Yorick;431|425;10211;3127;2684;0;50;20;85;5;20;0;0
Yorick;439|435;10211;0;1;6168;37;927;1;500;6;0;0
Yorick;427|422;10211;4307;2566;0;156;55;257;29;107;0;0
Yorick;429|431;9683;860;491;0;150;162;194;5;20;0;0
Yorick;422|436;9683;0;1;5228;50;2346;1;500;6;0;0
Yorick;430|430;10211;3479;2278;0;151;48;758;29;104;0;0
Yorick;422|437;10211;3747;1938;0;109;155;677;18;67;0;0
Yorick;423|433;9493;0;1;4149;48;1750;1;351;6;0;0
Yorick;419|434;10211;0;1;5735;50;2400;1;500;6;0;0
Yorick;428|421;10211;1305;891;0;134;135;730;24;29;0;0
Yorick;418|432;10211;0;1;4131;47;1942;1;344;6;0;0
Yorick;418|434;9848;2243;2217;0;50;700;0;70;142;0;0
Yorick;422|429;10046;3773;1712;0;50;55;233;5;0;0;0
Yorick;423|429;10211;0;1;5480;20;816;1;500;6;0;0
Yorick;421|426;10211;0;1;5400;50;2400;1;454;6;0;0
Yorick;423|435;10026;0;1;5482;50;2400;1;500;6;0;0
Yorick;437|429;9848;0;1;4940;50;2219;1;459;6;0;0
Yorick;441|429;10211;3071;2163;0;128;74;733;25;91;0;0
Yorick;441|428;10211;0;1;4552;26;728;1;497;6;0;0
Yorick;440|429;10211;1;1;4857;50;2400;1;500;6;0;0
Yorick;440|430;9683;0;1;4845;30;902;0;394;6;0;0
Yorick;439|430;9751;0;1;3588;44;1517;1;337;2;0;0
Yorick;439|429;10211;1797;1812;0;1757;31;135;27;98;0;0
Yorick;442|430;10211;996;635;0;75;20;87;5;20;0;0
Yorick;440|432;9945;0;1;4599;50;2400;1;452;6;0;0
Yorick;435|429;9546;0;1;4383;50;1857;1;465;6;0;0
Yorick;442|429;10211;0;1;4346;48;2270;1;464;6;0;0
Yorick;426|427;9652;1392;228;0;54;60;327;30;110;0;0
Yorick;478|491;11568;4417;4380;0;50;0;0;19;0;0;0
Yorick;479|492;10211;7267;7267;0;120;0;733;5;0;1;0
Yorick;479|491;10211;5364;5346;0;171;122;913;21;0;1;0
Yorick;487|492;10211;0;1;6408;20;2936;1;400;1;0;4
Yorick;487|491;10365;0;1;7468;40;2717;1;418;2;0;0
Yorick;502|507;11553;4179;4182;0;216;14;1;11;10;1;0
Yorick;449|463;12019;3159;3113;0;50;0;0;5;0;0;0
Yorick;421|447;10046;3303;3302;0;29;269;54;37;77;0;0
Yorick;428|461;10211;0;1;8716;50;2309;1;500;6;0;0
Yorick;422|448;10211;1919;1907;0;250;699;53;99;182;1;0
Yorick;415|452;10211;0;1;4777;50;1883;1;399;6;0;0
Yorick;428|460;10211;4012;4015;0;289;0;414;15;38;0;0
Yorick;422|452;10211;0;1;3172;45;2093;1;235;6;0;0
Yorick;427|461;10211;0;1;6300;50;2400;1;500;6;0;0
Yorick;432|511;10211;0;1;5500;50;3051;1;399;2;0;0
Yorick;441|519;10211;0;1;6159;50;2887;1;400;6;0;0
Yorick;440|519;10211;9323;9105;0;122;0;445;14;15;0;0
Yorick;439|525;10211;0;1;7665;50;2542;1;399;2;0;0
Yorick;439|524;10211;0;1;6820;50;2717;1;398;2;0;0
Yorick;439|523;10211;10936;10912;0;106;0;0;5;0;0;0
Yorick;440|523;10211;9153;9130;0;126;0;1;5;0;0;0
Yorick;434|529;10211;10843;10830;0;76;0;1;5;0;0;0
Yorick;433|530;10211;10900;10883;0;85;0;1;3;0;0;0
Yorick;430|531;10211;10907;10913;0;94;0;1;5;1;0;0
Yorick;430|532;10211;0;1;7098;50;2625;1;500;6;0;0
Yorick;432|548;10211;0;1;6395;50;3003;1;401;6;0;0
Yorick;430|549;10211;0;1;7174;34;822;1;500;6;0;0
Yorick;431|548;10211;10836;10840;0;50;0;1;5;0;0;0
Yorick;408|536;10211;0;1;7776;27;1212;1;500;6;0;0
Yorick;413|548;10211;10795;10803;0;81;0;1;5;0;0;0
Yorick;405|539;10211;10633;10642;0;136;0;1;5;0;0;0
Yorick;398|501;10211;10990;11000;0;117;0;1;5;0;0;0
Yorick;399|511;10211;10808;10800;0;84;0;1;5;0;0;0
Yorick;400|511;10211;0;0;7097;49;2731;1;466;6;0;0
Yorick;397|521;10211;10746;10732;0;149;0;1;5;0;0;0
Yorick;402|519;10211;0;1;6455;50;2805;1;397;2;0;0
Yorick;419|554;10211;0;1;10024;24;734;1;500;6;0;0
Yorick;406|525;10211;10678;10668;0;181;0;1;5;0;0;0
Yorick;407|536;10211;0;1;7314;28;820;1;500;6;0;0
Yorick;397|509;10211;10075;10103;0;72;0;0;5;0;0;0
Yorick;400|514;10211;10670;10692;0;87;0;1;5;0;0;0
Yorick;398|500;10211;10401;10398;0;131;0;0;5;0;0;0
Yorick;398|508;10211;9760;9763;0;73;0;1;5;0;0;0
Yorick;396|517;10211;10570;10573;0;135;0;1;5;0;0;0
Yorick;411|548;10211;10648;10629;0;88;0;1;5;0;0;0
Yorick;394|506;10211;0;1;9444;20;855;1;500;6;0;0
Yorick;400|532;10211;10681;10681;0;87;0;1;5;0;0;0
Yorick;399|527;10211;10696;10718;0;61;0;1;5;0;0;0
Yorick;407|547;10211;9358;9384;0;184;0;1;5;0;0;0
Yorick;415|559;10211;0;1;9957;34;758;1;500;6;0;0
Yorick;402|517;10211;9373;9385;0;120;0;0;5;0;0;0
Yorick;405|537;10211;9655;9643;0;159;0;1;5;0;0;0
Yorick;406|539;10211;10152;10157;0;108;0;1;5;0;0;0
Yorick;400|528;10211;10746;10765;0;78;0;1;5;0;0;0
Yorick;416|559;10211;10151;10137;0;78;0;1;5;0;0;0
Yorick;400|527;10211;10353;10351;0;117;0;1;5;0;0;0
Yorick;396|534;10211;10630;10643;0;138;0;1;6;0;0;0
Yorick;395|515;10211;9593;9604;0;207;0;1;5;0;0;0
Yorick;401|533;10211;9737;9723;0;96;11;1;5;23;0;0
Yorick;392|508;10211;10392;10382;0;137;182;1;5;0;0;0
Yorick;398|539;10211;10733;10729;0;157;0;1;5;0;0;0
Yorick;397|540;10211;10595;10581;0;152;19;0;16;12;0;0
Yorick;404|551;10211;9859;9819;0;223;0;0;5;0;0;0
Yorick;418|555;9893;10198;10220;0;201;0;0;5;0;0;0
Yorick;390|515;10211;10042;10040;0;250;0;0;5;0;0;0
Yorick;390|508;10211;8673;8674;0;250;420;0;9;131;0;0
Yorick;393|518;10211;9825;9800;0;262;0;0;5;0;0;0
Yorick;393|517;10211;0;1;10212;37;1811;1;596;6;0;0
Yorick;393|510;10211;0;1;6158;50;2922;1;400;2;0;0
Yorick;392|526;10211;8999;8979;0;173;0;0;5;0;0;0
Yorick;400|542;9879;0;1;9229;29;722;1;500;6;0;0
Yorick;390|526;7574;5673;5697;0;128;285;0;93;0;0;0
Yorick;461|520;10211;0;1;10023;35;805;1;500;6;0;0
Yorick;460|521;10211;10920;10932;0;64;0;1;5;0;0;0
Yorick;461|521;10211;10374;10377;0;78;0;22;5;0;0;0
Yorick;461|522;10211;0;1;7127;50;2633;1;500;6;0;0
Yorick;460|518;10211;0;1;5916;20;3149;1;400;2;0;0
Yorick;462|526;10211;10679;10675;0;71;0;1;13;0;0;0
Yorick;464|523;10211;0;1;7109;50;2558;1;500;6;0;4
Yorick;463|524;10211;10521;10519;0;89;0;1;16;5;0;0
Yorick;462|524;10211;10557;10522;0;106;0;1;6;0;0;0
Yorick;464|531;10211;0;1;5582;50;3056;1;400;6;0;4
Yorick;466|531;10211;0;1;5990;33;3124;1;400;6;0;0
Yorick;464|532;10211;10440;10462;0;77;0;1;5;0;0;0
Yorick;465|532;10211;0;1;9706;34;731;1;500;6;0;0
Yorick;421|479;9724;0;1;6731;29;1236;1;469;6;0;0
Yorick;420|479;10211;0;1;6660;50;2802;1;400;2;0;0
Yorick;418|480;10211;4499;4507;0;299;0;62;5;0;0;0
Yorick;420|474;10211;5061;5019;0;299;0;42;5;0;0;0
Yorick;423|477;10211;4807;4789;0;299;234;13;35;67;0;0
Yorick;424|477;10078;0;1;10038;40;1824;1;500;6;0;0
Yorick;420|475;10211;4851;4844;0;299;0;0;5;0;0;0
Yorick;421|478;10211;4349;4336;0;298;0;0;5;0;0;0
Yorick;418|476;10211;4797;4822;0;298;0;0;5;0;0;0
Yorick;417|476;10211;4440;4462;0;298;0;0;5;0;0;0
Yorick;416|480;10211;4739;4691;0;298;0;0;5;0;0;0
Yorick;417|478;10211;0;1;5762;25;3185;1;400;1;0;0
Yorick;415|480;10211;0;1;6286;50;2853;1;400;2;0;0
Yorick;415|481;10211;4624;4636;0;286;0;120;5;0;0;0
Yorick;414|475;10211;3919;3904;0;298;0;0;5;0;0;0
Yorick;410|475;10211;0;1;7347;40;1000;1;500;6;0;0
Yorick;407|482;10211;0;1;7370;29;888;1;500;6;0;0
Yorick;453|535;10211;0;1;8352;50;2400;1;500;6;0;0
Yorick;453|534;10211;9941;9929;0;149;0;309;5;0;0;0
Yorick;454|533;10211;0;1;7312;50;2593;1;500;6;0;0
Yorick;455|533;10211;9588;9533;0;165;0;150;5;0;0;0
Yorick;458|534;10211;0;1;5688;40;3096;1;400;6;0;4
Дагир;505|533;10461;52;27;9100;432;1500;254;350;8;1;6
Дагир;511|535;11644;627;31;8000;470;1500;407;258;9;0;7
Дагир;412|503;9966;8539;5825;0;256;25;892;0;10;0;2
Дагир;412|511;9966;8166;5905;0;69;401;705;0;20;0;4
Дагир;419|515;9966;11941;3839;0;396;235;561;0;24;0;5
Дагир;413|504;9966;8502;5996;0;323;63;805;0;23;0;2
Дагир;420|560;9966;9050;4551;0;449;118;915;0;19;0;0
Дагир;418|558;9966;1041;0;8852;502;1386;49;597;60;0;4
Дагир;403|515;9966;21;0;10150;549;1290;0;622;45;0;2
Дагир;407|501;9966;500;374;9321;412;1416;126;500;20;0;5
Дагир;428|573;9966;0;0;8423;409;2002;0;584;30;0;2
Дагир;420|566;9966;0;0;8355;271;2102;0;498;52;0;4
Дагир;431|581;9966;0;0;8794;482;1925;0;524;41;0;2
Дагир;410|560;10224;0;0;8152;406;1857;0;614;73;1;5
Дагир;410|554;9966;0;0;10946;146;1541;0;484;48;0;4
Дагир;413|562;9966;0;0;7964;1695;1462;0;542;36;0;4
Дагир;424|574;9966;9552;5119;391;408;265;552;0;29;0;0
Дагир;425|577;8864;9986;6141;0;471;250;563;0;33;0;4
Дагир;426|537;10273;8377;4542;0;398;143;1156;0;111;0;0
Дагир;424|540;10290;9296;8628;0;118;42;724;0;39;0;0
Дагир;420|543;10429;8203;8126;0;69;34;688;0;17;0;1
Дагир;420|544;10273;2;2;10239;628;1051;121;680;56;0;1
Дагир;415|548;10149;9835;8926;0;170;133;192;0;26;0;1
Дагир;412|544;9818;10221;7529;0;261;85;445;0;18;0;0
Дагир;411|544;10114;7741;9185;0;90;132;447;0;39;0;0
Дагир;407|538;10069;8559;9393;0;244;49;461;0;23;0;0
Дагир;407|534;10495;9762;7424;0;164;248;486;0;9;0;0
Дагир;427|535;10178;9482;7963;0;228;39;622;0;35;1;2
Дагир;405|531;10237;8536;8146;0;33;7;698;0;13;0;0
Дагир;404|541;9723;10043;8542;0;54;37;305;0;8;0;0
Дагир;410|559;6730;9250;6139;0;351;131;674;0;139;1;1
Дагир;408|548;9564;7508;10672;0;28;52;434;1;22;0;0
Дагир;413|528;9912;9112;9665;0;280;152;141;0;45;0;0
Дагир;418|554;10068;10201;8171;0;52;113;487;0;28;0;0
Дагир;470|601;9847;11817;8786;0;216;90;239;0;33;0;0
Дагир;420|535;10252;9077;4936;0;304;143;693;0;40;1;4
Дагир;418|532;10252;0;0;10292;557;1207;0;676;27;0;0
Дагир;420|531;10259;0;0;10760;841;1103;0;604;45;0;0
Дагир;421|543;10253;9175;4714;0;196;286;746;0;42;0;0
Дагир;488|512;11615;2000;0;1900;574;457;386;0;0;1;5
Дагир;498|506;10613;150;0;4393;845;797;289;371;33;0;4
Дагир;392|531;9447;0;0;7035;512;1658;0;387;0;0;0
Дагир;423|577;2111;600;598;0;200;0;0;0;0;0;0
монарх алексей;424|566;12154;0;0;16377;50;0;0;1001;0;1;0
монарх алексей;452|588;12154;15971;6141;0;50;0;0;0;0;0;0
монарх алексей;450|586;12154;0;0;15637;50;0;0;1001;0;1;0
монарх алексей;431|572;12154;16838;5034;0;50;0;0;0;0;0;0
монарх алексей;460|594;12154;0;0;16625;46;0;0;1001;0;1;0
монарх алексей;419|569;12154;7561;3196;0;50;0;1042;0;334;0;0
монарх алексей;437|586;12154;0;0;16377;50;0;0;1001;0;1;0
монарх алексей;435|587;12154;0;0;16137;50;0;0;1001;0;1;0
монарх алексей;449|595;10232;0;0;6869;50;2756;0;628;0;1;0
монарх алексей;484|609;7182;0;0;3378;50;1411;0;246;0;0;0
Моя бабуля;461|530;11639;4975;4975;0;160;0;0;0;0;1;1
Моя бабуля;418|517;10495;11212;11212;0;80;0;0;0;0;1;0
Моя бабуля;416|520;10495;11152;11098;0;52;0;0;0;0;1;0
Моя бабуля;405|510;10297;0;0;7863;116;2500;0;400;0;0;4
Моя бабуля;394|507;10187;9625;9651;0;0;0;0;0;0;1;0
Моя бабуля;393|526;10122;10038;10021;0;108;0;0;0;0;1;0
Моя бабуля;392|503;10113;10187;10166;0;100;0;0;5;1;1;0
Сергейя;482|586;9541;0;0;6216;0;3050;0;350;100;1;0
Сергейя;480|584;9994;8472;1381;0;154;0;1456;0;70;1;2
Сергейя;398|540;8241;7036;2465;0;100;0;1485;0;0;0;0
Сергейя;499|597;9494;0;0;5869;0;3050;0;350;100;1;4
Сергейя;497|597;9599;7417;3989;0;254;0;1500;0;0;1;0
Сергейя;501|597;10057;11421;1208;0;100;0;1317;0;7;0;0
Сергейя;501|602;9502;6721;2829;0;193;0;1815;0;10;0;1
Сергейя;509|600;9970;8008;3308;0;100;0;1451;49;0;0;2
Сергейя;470|591;9753;6921;2639;0;140;0;1600;0;37;1;4
Токмэн;439|437;10375;3848;3856;0;1000;219;299;20;136;0;0
Токмэн;440|433;10375;500;450;5664;1000;1014;0;450;92;0;0
Токмэн;441|431;10375;500;450;4424;1000;1010;0;363;73;0;0
Токмэн;442|436;10102;1414;0;5970;100;995;0;459;99;0;0
Токмэн;443|433;9954;500;500;6115;1000;1081;0;465;100;0;0
Токмэн;443|432;10375;69;70;0;49;0;0;0;0;0;0
Токмэн;445|434;10375;500;500;1917;1000;945;0;173;34;0;0
Токмэн;447|428;10375;699;700;0;1000;144;134;10;82;0;0
Токмэн;447|434;9866;723;713;0;1000;160;42;17;0;1;0
Токмэн;448|442;10375;4569;4589;0;1000;115;53;20;137;0;3
Токмэн;449|442;10375;1217;3289;803;1000;317;26;106;150;1;4
Токмэн;455|445;10747;2281;2275;0;1000;58;92;3;6;0;0
Токмэн;449|432;10375;576;582;121;1000;17;0;15;81;0;2
Токмэн;449|433;10274;708;723;0;1000;293;0;10;10;0;0
Токмэн;452|429;10375;738;700;4233;1000;54;0;286;61;0;1
Токмэн;466|516;10311;0;0;7881;100;2300;0;500;100;0;0
Токмэн;467|518;10495;0;0;8114;100;2132;0;500;100;0;4
Токмэн;468|518;10311;0;0;6783;100;2582;0;450;90;0;3
Токмэн;469|518;10495;0;0;5756;100;2784;0;470;100;0;3
Токмэн;470|518;10495;0;0;5724;100;2792;0;470;100;0;3
Токмэн;470|520;10495;0;0;5772;100;2780;0;470;100;0;3
Токмэн;471|514;9902;0;0;6052;100;2846;0;415;70;0;3
Токмэн;472|516;9902;6390;6386;0;1000;0;443;5;0;0;0
Токмэн;472|517;10160;0;0;6209;100;2691;0;470;100;0;3
Токмэн;474|515;10160;0;0;5897;100;2769;0;470;100;0;3
Токмэн;474|514;9994;0;0;7279;100;2517;0;450;70;0;3
Токмэн;473|520;9902;0;0;6445;100;2300;0;405;70;0;4
Токмэн;474|521;9976;0;0;7593;100;2258;0;450;90;0;0
Токмэн;477|520;10495;0;0;7990;100;2026;0;500;100;0;0
Токмэн;479|517;9902;8000;8000;0;906;0;472;5;0;1;0
Токмэн;479|518;10495;0;0;7422;100;2300;0;600;100;1;3
Токмэн;479|520;10160;0;0;7664;100;2300;0;600;100;1;0
Токмэн;480|520;10495;0;0;7235;100;2300;0;550;100;1;4
Токмэн;478|521;10252;0;0;6602;100;2300;0;490;100;0;3
